DATE,ME_ID,DISEASE_ID,ORDER_QUANTITY,ORDER_FREE_QUANTITY,SOLD_QUANTITY,SOLD_FREE,MEDICINE_NAME,DISEASE_NAME,CITY
22-11-2019,TE2020,FI2020,0,0,50.00 ,0,TETVAC-AMPS,FIRST-AID,MEDARAMETLA
23-11-2019,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,MEDARAMETLA
25-11-2019,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,ULICHI
25-11-2019,TE2020,FI2020,0,0,50.00 ,0,TETVAC-AMPS,FIRST-AID,KANIGIRI
25-11-2019,TE2020,FI2020,0,0,600.00 ,0,TETVAC-AMPS,FIRST-AID,CHIRALA
27-11-2019,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,KANIGIRI
27-11-2019,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,CHIRALA
27-11-2019,TE2020,FI2020,0,0,240.00 ,0,TETVAC-AMPS,FIRST-AID,ULAVAPADU
27-11-2019,TE2020,FI2020,0,0,240.00 ,0,TETVAC-AMPS,FIRST-AID,MEDARAMETLA
27-11-2019,TE2020,FI2020,0,0,240.00 ,0,TETVAC-AMPS,FIRST-AID,KANDUKUR
28-11-2019,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,KAVALI
29-11-2019,TE2020,FI2020,0,0,240.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
29-11-2019,TE2020,FI2020,0,0,720.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
30-11-2019,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
02-12-2019,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
02-12-2019,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
02-12-2019,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,MARKAPURAM
02-12-2019,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,DARSI
04-12-2019,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,ONGOLE
11-12-2019,TE2020,FI2020,0,0,70.00 ,0,TETVAC-AMPS,FIRST-AID,CHIMAKURTHY
19-12-2019,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,DARSI
20-12-2019,TE2020,FI2020,0,0,480.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
20-12-2019,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,HYDERABAD
20-12-2019,TE2020,FI2020,"2,400.00 ",0,0,0,TETVAC-AMPS,FIRST-AID,CHIMAKURTHY
24-12-2019,TE2020,FI2020,0,0,240.00 ,0,TETVAC-AMPS,FIRST-AID,ADDANKI
24-12-2019,TE2020,FI2020,0,0,240.00 ,0,TETVAC-AMPS,FIRST-AID,KAVALI
25-12-2019,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,CHIRALA
25-12-2019,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,ONGOLE
25-12-2019,TE2020,FI2020,0,0,30.00 ,0,TETVAC-AMPS,FIRST-AID,KAVALI
25-12-2019,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,KAVALI
25-12-2019,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,KAVALI
26-12-2019,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,ADDANKI
26-12-2019,TE2020,FI2020,0,0,90.00 ,0,TETVAC-AMPS,FIRST-AID,ADDANKI
26-12-2019,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,ONGOLE
30-12-2019,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,ADDANKI
30-12-2019,TE2020,FI2020,0,0,50.00 ,0,TETVAC-AMPS,FIRST-AID,ONGOLE
30-12-2019,TE2020,FI2020,0,0,50.00 ,0,TETVAC-AMPS,FIRST-AID,KANDUKUR
30-12-2019,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,PERNAMITTA
30-12-2019,TE2020,FI2020,"4,800.00 ",0,0,0,TETVAC-AMPS,FIRST-AID,KARAVADI
31-12-2019,TE2020,FI2020,0,0,240.00 ,0,TETVAC-AMPS,FIRST-AID,MEDARAMETLA
31-12-2019,TE2020,FI2020,0,0,240.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
01-01-2020,TE2020,FI2020,0,0,600.00 ,0,TETVAC-AMPS,FIRST-AID,TANGUTUR
01-01-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,DARSI
01-01-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,HYDERABAD
01-01-2020,TE2020,FI2020,0,0,480.00 ,0,TETVAC-AMPS,FIRST-AID,NO_CITY
01-01-2020,TE2020,FI2020,0,0,600.00 ,0,TETVAC-AMPS,FIRST-AID,NO_CITY
02-01-2020,TE2020,FI2020,0,0,360.00 ,0,TETVAC-AMPS,FIRST-AID,SINGARAYAKONDA
03-01-2020,TE2020,FI2020,0,0,240.00 ,0,TETVAC-AMPS,FIRST-AID,SINGARAYAKONDA
03-01-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,KAVALI
03-01-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,MARKAPURAM
04-01-2020,TE2020,FI2020,0,0,80.00 ,0,TETVAC-AMPS,FIRST-AID,MARKAPURAM
04-01-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,KAVALI
04-01-2020,TE2020,FI2020,0,0,240.00 ,0,TETVAC-AMPS,FIRST-AID,ONGOLE
04-01-2020,TE2020,FI2020,0,0,720.00 ,0,TETVAC-AMPS,FIRST-AID,KAVALI
06-01-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,ADDANKI
06-01-2020,TE2020,FI2020,0,0,50.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
06-01-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
07-01-2020,TE2020,FI2020,0,0,360.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
07-01-2020,TE2020,FI2020,0,0,240.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
07-01-2020,TE2020,FI2020,0,0,600.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
07-01-2020,TE2020,FI2020,"7,200.00 ",80.00 ,0,0,TETVAC-AMPS,FIRST-AID,NELLORE
08-01-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
08-01-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
08-01-2020,TE2020,FI2020,0,0,240.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
08-01-2020,TE2020,FI2020,0,0,240.00 ,0,TETVAC-AMPS,FIRST-AID,CHIRALA
09-01-2020,TE2020,FI2020,0,0,10.00 ,0,TETVAC-AMPS,FIRST-AID,CHIRALA
09-01-2020,TE2020,FI2020,0,0,360.00 ,0,TETVAC-AMPS,FIRST-AID,KANIGIRI
09-01-2020,TE2020,FI2020,0,0,230.00 ,0,TETVAC-AMPS,FIRST-AID,KANIGIRI
09-01-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,CHIMAKURTHY
10-01-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,PODILI
10-01-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
11-01-2020,TE2020,FI2020,0,0,720.00 ,0,TETVAC-AMPS,FIRST-AID,KAVALI
11-01-2020,TE2020,FI2020,0,0,600.00 ,0,TETVAC-AMPS,FIRST-AID,KAVALI
11-01-2020,TE2020,FI2020,0,0,50.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
13-01-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,ONGOLE
13-01-2020,TE2020,FI2020,0,0,600.00 ,0,TETVAC-AMPS,FIRST-AID,ONGOLE
14-01-2020,TE2020,FI2020,0,0,600.00 ,0,TETVAC-AMPS,FIRST-AID,SINGARAYAKONDA
17-01-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
18-01-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
20-01-2020,TE2020,FI2020,0,0,240.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
20-01-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,KARAVADI
20-01-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,CHIRALA
22-01-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,KANIGIRI
22-01-2020,TE2020,FI2020,0,0,600.00 ,0,TETVAC-AMPS,FIRST-AID,DARSI
25-01-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,ONGOLE
25-01-2020,TE2020,FI2020,0,0,40.00 ,0,TETVAC-AMPS,FIRST-AID,EAST GANGAVARAM
27-01-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
29-01-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,MARKAPURAM
30-01-2020,TE2020,FI2020,0,0,110.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
30-01-2020,TE2020,FI2020,0,0,10.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
30-01-2020,TE2020,FI2020,0,0,"2,400.00 ",0,TETVAC-AMPS,FIRST-AID,NELLORE
30-01-2020,TE2020,FI2020,0,0,480.00 ,0,TETVAC-AMPS,FIRST-AID,ADDANKI
30-01-2020,TE2020,FI2020,0,0,360.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
30-01-2020,TE2020,FI2020,"9,600.00 ",0,0,0,TETVAC-AMPS,FIRST-AID,ONGOLE
31-01-2020,TE2020,FI2020,0,0,"1,200.00 ",0,TETVAC-AMPS,FIRST-AID,NELLORE
01-02-2020,TE2020,FI2020,0,0,600.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
01-02-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
01-02-2020,TE2020,FI2020,0,0,480.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
03-02-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,ONGOLE
03-02-2020,TE2020,FI2020,0,0,50.00 ,0,TETVAC-AMPS,FIRST-AID,ONGOLE
04-02-2020,TE2020,FI2020,0,0,20.00 ,0,TETVAC-AMPS,FIRST-AID,PAMUR
04-02-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,KAVALI
04-02-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,ONGOLE
04-02-2020,TE2020,FI2020,0,0,480.00 ,0,TETVAC-AMPS,FIRST-AID,ONGOLE
04-02-2020,TE2020,FI2020,0,0,240.00 ,0,TETVAC-AMPS,FIRST-AID,KAVALI
05-02-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,DARSI
05-02-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,MARKAPURAM
05-02-2020,TE2020,FI2020,0,0,240.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
07-02-2020,TE2020,FI2020,0,0,240.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
07-02-2020,TE2020,FI2020,"9,600.00 ",0,0,0,TETVAC-AMPS,FIRST-AID,VIJAYAWADA
08-02-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,ONGOLE
11-02-2020,TE2020,FI2020,0,0,360.00 ,0,TETVAC-AMPS,FIRST-AID,ONGOLE
11-02-2020,TE2020,FI2020,0,0,360.00 ,0,TETVAC-AMPS,FIRST-AID,ONGOLE
11-02-2020,TE2020,FI2020,0,0,30.00 ,0,TETVAC-AMPS,FIRST-AID,CHIRALA
11-02-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,CHIRALA
12-02-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,KAVALI
12-02-2020,TE2020,FI2020,0,0,720.00 ,0,TETVAC-AMPS,FIRST-AID,MARKAPURAM
17-02-2020,TE2020,FI2020,0,0,240.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
17-02-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,PODILI
17-02-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,KANDUKUR
18-02-2020,TE2020,FI2020,0,0,360.00 ,0,TETVAC-AMPS,FIRST-AID,KANDUKUR
19-02-2020,TE2020,FI2020,0,0,60.00 ,0,TETVAC-AMPS,FIRST-AID,KANDUKUR
21-02-2020,TE2020,FI2020,0,0,30.00 ,0,TETVAC-AMPS,FIRST-AID,ONGOLE
21-02-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
22-02-2020,TE2020,FI2020,0,0,360.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
24-02-2020,TE2020,FI2020,0,0,240.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
25-02-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
26-02-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
26-02-2020,TE2020,FI2020,0,0,360.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
26-02-2020,TE2020,FI2020,0,0,240.00 ,0,TETVAC-AMPS,FIRST-AID,DARSI
27-02-2020,TE2020,FI2020,0,0,360.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
28-02-2020,TE2020,FI2020,0,0,240.00 ,0,TETVAC-AMPS,FIRST-AID,KANIGIRI
28-02-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,ONGOLE
02-03-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,KAVALI
02-03-2020,TE2020,FI2020,0,0,50.00 ,0,TETVAC-AMPS,FIRST-AID,KAVALI
05-03-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
05-03-2020,TE2020,FI2020,0,0,720.00 ,0,TETVAC-AMPS,FIRST-AID,MEDARAMETLA
07-03-2020,TE2020,FI2020,0,0,360.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
10-03-2020,TE2020,FI2020,0,0,360.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
11-03-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
11-03-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
13-03-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
14-03-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
14-03-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,CHIRALA
16-03-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,ONGOLE
19-03-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,CHIMAKURTHY
23-03-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,PODILI
23-03-2020,TE2020,FI2020,0,0,240.00 ,0,TETVAC-AMPS,FIRST-AID,KANDUKUR
23-03-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,KANDUKUR
24-03-2020,TE2020,FI2020,0,0,240.00 ,0,TETVAC-AMPS,FIRST-AID,ONGOLE
25-03-2020,TE2020,FI2020,0,0,600.00 ,0,TETVAC-AMPS,FIRST-AID,ONGOLE
25-03-2020,TE2020,FI2020,0,0,360.00 ,0,TETVAC-AMPS,FIRST-AID,KAVALI
26-03-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,ONGOLE
26-03-2020,TE2020,FI2020,0,0,240.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
27-03-2020,TE2020,FI2020,0,0,120.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
27-03-2020,TE2020,FI2020,0,0,240.00 ,0,TETVAC-AMPS,FIRST-AID,MARKAPURAM
27-03-2020,TE2020,FI2020,0,0,240.00 ,0,TETVAC-AMPS,FIRST-AID,NELLORE
31-03-2020,TE2020,FI2020,"7,200.00 ",0,0,0,TETVAC-AMPS,FIRST-AID,NELLORE
01-04-2018,GE2020,GA2020,280.00 ,0,0,0,GELSIL-SYP,GASTIRC,KANDUKUR
01-04-2018,GE2020,GA2020,200.00 ,0,0,0,GELSIL-SYP,GASTIRC,ADDANKI
02-04-2018,GE2020,GA2020,0,0,2.00 ,0,GELSIL-SYP,GASTIRC,ADDANKI
02-04-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,ULAVAPADU
02-04-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,NELLORE
02-04-2018,GE2020,GA2020,0,0,76.00 ,4.00 ,GELSIL-SYP,GASTIRC,NELLORE
03-04-2018,GE2020,GA2020,0,0,38.00 ,2.00 ,GELSIL-SYP,GASTIRC,CHIRALA
03-04-2018,GE2020,GA2020,0,0,3.00 ,0,GELSIL-SYP,GASTIRC,ONGOLE
03-04-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,CHIRALA
04-04-2018,GE2020,GA2020,0,0,19.00 ,1.00 ,GELSIL-SYP,GASTIRC,MARKAPURAM
05-04-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,CHIMAKURTHY
05-04-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,ONGOLE
06-04-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,NELLORE
06-04-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,NELLORE
06-04-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,NELLORE
06-04-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,NELLORE
07-04-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,NELLORE
07-04-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,NELLORE
07-04-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,VIJAYAWADA
07-04-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,MARKAPURAM
09-04-2018,GE2020,GA2020,0,0,2.00 ,0,GELSIL-SYP,GASTIRC,DARSI
09-04-2018,GE2020,GA2020,0,0,3.00 ,0,GELSIL-SYP,GASTIRC,MARKAPURAM
09-04-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,CHIMAKURTHY
09-04-2018,GE2020,GA2020,190.00 ,10.00 ,0,0,GELSIL-SYP,GASTIRC,KANDUKUR
10-04-2018,GE2020,GA2020,0,0,5.00 ,0,GELSIL-SYP,GASTIRC,KAVALI
10-04-2018,GE2020,GA2020,0,0,6.00 ,0,GELSIL-SYP,GASTIRC,KAVALI
11-04-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,NELLORE
11-04-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,NELLORE
16-04-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,NELLORE
19-04-2018,GE2020,GA2020,0,0,19.00 ,1.00 ,GELSIL-SYP,GASTIRC,NELLORE
20-04-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,NELLORE
20-04-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,NELLORE
20-04-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,NELLORE
21-04-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,NELLORE
23-04-2018,GE2020,GA2020,0,0,38.00 ,2.00 ,GELSIL-SYP,GASTIRC,NELLORE
24-04-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,DARSI
28-04-2018,GE2020,GA2020,0,0,3.00 ,0,GELSIL-SYP,GASTIRC,KANIGIRI
30-04-2018,GE2020,GA2020,38.00 ,2.00 ,0,0,GELSIL-SYP,GASTIRC,KANDUKUR
30-04-2018,GE2020,GA2020,190.00 ,10.00 ,0,0,GELSIL-SYP,GASTIRC,ONGOLE
01-05-2018,GE2020,GA2020,0,0,38.00 ,2.00 ,GELSIL-SYP,GASTIRC,KANDUKUR
01-05-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,ONGOLE
01-05-2018,GE2020,GA2020,0,0,2.00 ,0,GELSIL-SYP,GASTIRC,NELLORE
04-05-2018,GE2020,GA2020,0,0,38.00 ,2.00 ,GELSIL-SYP,GASTIRC,NELLORE
05-05-2018,GE2020,GA2020,0,0,19.00 ,1.00 ,GELSIL-SYP,GASTIRC,NELLORE
07-05-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,ONGOLE
10-05-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,NELLORE
10-05-2018,GE2020,GA2020,0,0,38.00 ,2.00 ,GELSIL-SYP,GASTIRC,CHIRALA
11-05-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,ONGOLE
11-05-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,ONGOLE
11-05-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,KANDUKUR
12-05-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,SINGARAYAKONDA
14-05-2018,GE2020,GA2020,0,0,19.00 ,1.00 ,GELSIL-SYP,GASTIRC,MARKAPURAM
14-05-2018,GE2020,GA2020,0,0,38.00 ,2.00 ,GELSIL-SYP,GASTIRC,NELLORE
14-05-2018,GE2020,GA2020,152.00 ,8.00 ,0,0,GELSIL-SYP,GASTIRC,EAST GANGAVARAM
15-05-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,DARSI
15-05-2018,GE2020,GA2020,0,0,38.00 ,2.00 ,GELSIL-SYP,GASTIRC,CHIRALA
15-05-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,CHIRALA
15-05-2018,GE2020,GA2020,0,0,3.00 ,0,GELSIL-SYP,GASTIRC,NELLORE
15-05-2018,GE2020,GA2020,0,0,11.00 ,0,GELSIL-SYP,GASTIRC,MARKAPURAM
15-05-2018,GE2020,GA2020,0,0,8.00 ,1.00 ,GELSIL-SYP,GASTIRC,CHIMAKURTHY
16-05-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,SINGARAYAKONDA
17-05-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,KAVALI
19-05-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,NELLORE
21-05-2018,GE2020,GA2020,0,0,6.00 ,0,GELSIL-SYP,GASTIRC,NELLORE
22-05-2018,GE2020,GA2020,0,0,3.00 ,0,GELSIL-SYP,GASTIRC,NELLORE
22-05-2018,GE2020,GA2020,0,0,19.00 ,1.00 ,GELSIL-SYP,GASTIRC,NELLORE
22-05-2018,GE2020,GA2020,0,0,2.00 ,0,GELSIL-SYP,GASTIRC,NELLORE
23-05-2018,GE2020,GA2020,0,0,5.00 ,0,GELSIL-SYP,GASTIRC,PODILI
23-05-2018,GE2020,GA2020,0,0,6.00 ,0,GELSIL-SYP,GASTIRC,ONGOLE
23-05-2018,GE2020,GA2020,0,0,38.00 ,2.00 ,GELSIL-SYP,GASTIRC,CHIRALA
24-05-2018,GE2020,GA2020,0,0,38.00 ,2.00 ,GELSIL-SYP,GASTIRC,KAVALI
25-05-2018,GE2020,GA2020,0,0,5.00 ,0,GELSIL-SYP,GASTIRC,ONGOLE
26-05-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,ONGOLE
31-05-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,ONGOLE
02-06-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,ONGOLE
02-06-2018,GE2020,GA2020,0,0,38.00 ,2.00 ,GELSIL-SYP,GASTIRC,NELLORE
08-06-2018,GE2020,GA2020,190.00 ,10.00 ,0,0,GELSIL-SYP,GASTIRC,ADDANKI
09-06-2018,GE2020,GA2020,0,0,3.50 ,0.50 ,GELSIL-SYP,GASTIRC,NELLORE
09-06-2018,GE2020,GA2020,0,0,6.00 ,0,GELSIL-SYP,GASTIRC,NELLORE
09-06-2018,GE2020,GA2020,0,0,38.00 ,2.00 ,GELSIL-SYP,GASTIRC,MARKAPURAM
11-06-2018,GE2020,GA2020,0,0,4.00 ,0,GELSIL-SYP,GASTIRC,ONGOLE
11-06-2018,GE2020,GA2020,0,0,3.00 ,0,GELSIL-SYP,GASTIRC,ONGOLE
11-06-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,KAVALI
12-06-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,MARKAPURAM
13-06-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,TANGUTUR
13-06-2018,GE2020,GA2020,0,0,38.00 ,2.00 ,GELSIL-SYP,GASTIRC,ONGOLE
15-06-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,DARSI
15-06-2018,GE2020,GA2020,0,0,19.00 ,1.00 ,GELSIL-SYP,GASTIRC,KANDUKUR
15-06-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,ONGOLE
18-06-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,ONGOLE
18-06-2018,GE2020,GA2020,0,0,9.50 ,0.50 ,GELSIL-SYP,GASTIRC,KANDUKUR
19-06-2018,GE2020,GA2020,0,0,0,1.00 ,GELSIL-SYP,GASTIRC,KAVALI
